date,year,credit,maxloss,credit_put,credit_call,ret,spx_move,vix,spot,k_short,k_wing,exp_date
2023-05-29,2023,5.9231644698814705,201.65504376101413,6.9231644698814705,0.0,0.02937275636359061,0.037097626956297036,17.46,4217.79,3906.422687653657,3698.844479422761,2023-06-27
2023-08-24,2023,6.071825583454114,205.98286207340098,7.071825583454114,0.0,0.02947733380503495,-0.012064802875250469,17.2,4373.88,4055.7979685147175,3843.7432808578624,2023-09-22
2023-09-22,2023,6.224793797183679,210.37507221275075,7.224793797183679,0.0,0.029589027500789594,-0.021959635371466946,17.2,4321.11,3996.2102009850973,3779.610334975163,2023-10-23
2023-10-23,2023,7.097332940265289,235.5612720925057,8.09733294026529,0.0,0.030129455819368062,0.07355035942284127,20.37,4226.22,3862.2320924508435,3619.5734874180725,2023-11-21
2024-02-20,2024,6.205465211120639,210.03197841942747,7.205465211120639,0.0,0.029545335228564642,0.05252250749244736,15.42,4975.01,4650.6538345541785,4434.41639092363,2024-03-20
2024-04-19,2024,8.035248735121996,262.7513459366237,9.035248735121996,0.0,0.03058118962808327,0.06935164936953053,18.71,4966.14,4559.960107992381,4289.173513320636,2024-05-20
2024-07-17,2024,6.603525676842253,221.7085274791803,7.603525676842253,0.0,0.02978471668151042,-0.009110069880814642,14.48,5593.81,5251.341920265965,5023.029867109943,2024-08-15
2024-08-15,2024,6.928124750041661,231.02181325192169,7.928124750041661,0.0,0.029989050178940328,0.014164193510558531,15.23,5542.85,5185.925092997054,4947.975154995091,2024-09-13
2024-09-13,2024,8.047057526934196,263.2444170724025,9.047057526934196,0.0,0.03056876805376253,0.04346812870906702,16.56,5621.36,5214.422788100996,4943.131313501659,2024-10-14
2024-10-14,2024,9.868497718126008,315.8477181664707,10.868497718126008,0.0,0.031244480015286093,0.020601086654471468,19.7,5865.71,5377.135676173105,5051.419460288508,2024-11-12
2024-11-12,2024,7.267833100566378,240.9550716795811,8.267833100566378,0.0,0.03016260687067441,0.015468007450033738,14.71,5986.55,5614.215642829778,5365.99273804963,2024-12-11
2025-01-13,2025,9.549052726959133,306.6130620664638,10.549052726959133,0.0,0.031143659251180913,0.03812508875152476,19.19,5844.97,5370.726827809866,5054.564713016443,2025-02-11
2025-02-11,2025,8.13299748674649,265.86478740883854,9.13299748674649,0.0,-0.17546635500149807,-0.07676245630631151,16.02,6067.81,5656.813322656624,5382.815537761039,2025-03-12
2025-03-12,2025,11.757725136051192,370.8479531002973,12.757725136051192,0.0,0.03170497514616528,-0.06029242970851645,24.23,5602.030000000001,5028.121482645478,4645.5158044091295,2025-04-10
2025-05-12,2025,9.115071426223551,294.0865432495679,10.115071426223551,0.0,0.030994520611194076,0.031631622048105656,18.39,5849.21,5394.407577986312,5091.205963310521,2025-06-10
2025-06-10,2025,8.613623643760718,279.68603550617246,9.613623643760718,0.0,0.030797474847723036,0.03758557429862641,16.95,6034.23,5601.780511275099,5313.480852125166,2025-07-09
2025-07-09,2025,8.376394910412358,272.9345752667176,9.376394910412358,0.0,0.030690120158747797,0.014240468421329977,15.94,6261.03,5839.063544734304,5557.752574557174,2025-08-07
2025-08-07,2025,8.88865921022304,287.7049540661851,9.88865921022304,0.0,0.03089505093533512,0.020331675115232928,16.57,6350.19,5905.299580085386,5608.705966808978,2025-09-05
2025-09-05,2025,8.552770449976322,278.08556625570606,9.552770449976322,0.0,0.030755894903627803,0.04061704196440985,15.18,6479.3,6049.342494941476,5762.704158235793,2025-10-06
2025-10-06,2025,9.371886209709515,301.74262548440936,10.371886209709515,0.0,0.031059205488996277,0.004676327814584269,16.37,6742.47,6275.798232458822,5964.683720764703,2025-11-04
2025-11-04,2025,11.104364496336245,351.68233786376214,12.104364496336245,0.0,0.031574984867843874,0.011829052258635953,19.0,6774.0,6229.819946459851,5867.033244099753,2025-12-03
2025-12-03,2025,10.05160061012404,321.3456640234092,11.05160061012404,0.0,0.031279714449147844,0.007395541082529711,16.08,6854.13,6357.034103049699,6025.636838416166,2026-01-05
2026-01-05,2026,8.660326783693222,281.33513174218695,9.660326783693222,0.0,0.030782955296281552,0.0009935088822012883,14.9,6904.82,6469.82681221118,6179.8313536853,2026-02-03
2026-02-03,2026,10.697768159383827,339.98037201612044,11.697768159383827,0.0,0.03146584050115865,-0.00540389601370439,18.0,6911.68,6385.662789736743,6034.984649561239,2026-03-04
2026-03-04,2026,13.58482759490505,423.58611285483187,14.58482759490505,0.0,0.0320709937900177,-0.03826118327167882,21.15,6874.33,6218.573589325394,5781.402648875657,2026-04-06
2026-04-06,2026,14.019280123222984,436.399757733357,15.019280123222984,0.0,0.03212485771311737,0.09983800487346683,24.17,6611.31,5935.6814432151305,5485.2624053585505,2026-05-05
2026-05-05,2026,10.880363743084615,345.33986886207646,11.880363743084615,0.0,0.03150624855142361,0.034972776794469196,17.38,7271.37,6737.039651092258,6380.819418487097,2026-06-03
2026-06-03,2026,10.551421418111943,335.94990919254013,11.551421418111943,0.0,0.03140772219130054,-0.0024888149493667022,16.06,7525.67,7005.918004084023,6659.416673473371,2026-07-03
